id,customer_id,status,order_date,total
193,66,PAID,2023-11-24 15:23:00+0000,2349.88
194,589,PENDING,2023-08-03 21:53:00+0000,638.65
195,128,PENDING,2024-01-01 00:31:00+0000,490.48
196,969,PENDING,2024-07-03 00:46:00+0000,2662.15
197,193,SHIPPED,2023-08-19 06:31:00+0000,1519.48
198,132,PAID,2023-08-19 15:48:00+0000,3932.12
199,73,PAID,2023-09-21 10:12:00+0000,1750.18
200,324,SHIPPED,2024-03-01 14:22:00+0000,415.79
201,128,PENDING,2024-01-13 18:05:00+0000,3069.70
202,101,SHIPPED,2024-01-15 22:18:00+0000,2926.00
203,565,SHIPPED,2023-09-01 09:23:00+0000,521.18
204,970,PENDING,2024-07-08 01:54:00+0000,1315.28
205,704,SHIPPED,2023-10-25 23:24:00+0000,1552.35
206,725,SHIPPED,2023-12-27 20:01:00+0000,3840.26
207,651,PENDING,2023-12-16 23:40:00+0000,1593.97
208,762,PENDING,2023-07-13 00:16:00+0000,3188.01
209,632,PAID,2024-04-27 11:33:00+0000,1393.78
210,77,PENDING,2023-11-23 14:10:00+0000,2692.65
211,298,PENDING,2024-06-19 05:12:00+0000,2037.78
212,958,PENDING,2024-02-12 16:12:00+0000,3288.40
213,359,PAID,2023-04-16 02:05:00+0000,2561.62
214,421,PAID,2024-03-05 07:49:00+0000,963.18
215,482,CANCELLED,2024-07-03 12:00:00+0000,2557.10
216,166,CANCELLED,2023-12-22 06:11:00+0000,3088.12
217,432,CANCELLED,2024-07-16 05:28:00+0000,1272.01
218,501,PENDING,2023-10-28 17:12:00+0000,1366.54
219,981,PENDING,2024-02-05 18:56:00+0000,407.14
220,695,PAID,2023-07-22 04:10:00+0000,2548.99
221,256,PAID,2024-01-25 13:59:00+0000,2700.10
222,876,PENDING,2023-08-18 07:10:00+0000,1939.64
223,281,PAID,2023-04-17 10:55:00+0000,4444.14
224,345,PENDING,2024-04-19 21:29:00+0000,826.36
225,312,PAID,2024-03-01 20:15:00+0000,1996.70
226,42,PAID,2024-01-01 12:24:00+0000,1303.66
227,259,SHIPPED,2024-01-23 06:42:00+0000,624.45
228,760,PENDING,2024-01-30 00:13:00+0000,2974.35
229,601,PENDING,2023-05-20 15:43:00+0000,2296.09
230,131,PENDING,2023-12-14 21:45:00+0000,2920.52
231,171,CANCELLED,2024-05-26 19:53:00+0000,412.08
232,507,CANCELLED,2023-12-29 14:22:00+0000,1470.12
233,576,PAID,2024-01-26 15:43:00+0000,3508.08
234,304,PENDING,2023-07-16 04:20:00+0000,415.68
235,547,PAID,2024-03-18 09:07:00+0000,477.66
236,277,SHIPPED,2023-05-27 09:07:00+0000,807.02
237,648,PAID,2024-04-28 14:32:00+0000,1443.72
238,419,PAID,2024-04-08 20:48:00+0000,813.54
239,749,PAID,2023-07-16 13:01:00+0000,1521.10
240,837,PAID,2024-04-14 17:43:00+0000,1953.86
241,748,CANCELLED,2024-01-29 12:36:00+0000,1301.64
242,190,PAID,2023-08-15 03:46:00+0000,3672.85
243,74,PENDING,2024-05-12 08:22:00+0000,1841.06
244,113,PENDING,2023-09-08 18:50:00+0000,969.82
245,275,PAID,2023-04-10 08:47:00+0000,1973.33
246,315,PENDING,2024-02-23 13:03:00+0000,826.31
247,845,CANCELLED,2023-03-21 17:38:00+0000,3460.12
248,151,PAID,2023-07-07 12:42:00+0000,1070.27
249,105,SHIPPED,2023-09-01 02:32:00+0000,253.35
250,946,SHIPPED,2023-04-30 20:31:00+0000,2948.74
251,897,CANCELLED,2024-01-13 11:13:00+0000,1761.23
252,458,SHIPPED,2023-11-09 11:18:00+0000,1402.96
253,149,CANCELLED,2023-12-02 12:25:00+0000,1111.35
254,435,CANCELLED,2024-05-27 09:21:00+0000,2828.06
255,86,PAID,2024-04-25 21:33:00+0000,2258.73
256,944,PAID,2023-10-06 00:37:00+0000,2118.12
257,216,CANCELLED,2024-01-10 11:13:00+0000,1262.70
258,381,CANCELLED,2023-03-26 09:46:00+0000,45.69
259,858,PENDING,2024-03-19 18:18:00+0000,366.54
260,13,CANCELLED,2024-10-13 16:34:00+0000,1388.32
261,422,PAID,2024-05-29 03:00:00+0000,251.03
262,62,CANCELLED,2023-11-10 15:07:00+0000,1184.51
263,697,SHIPPED,2023-08-22 02:11:00+0000,2702.52
264,997,CANCELLED,2023-04-24 23:17:00+0000,2939.83
265,489,PENDING,2023-11-05 00:57:00+0000,2812.09
266,80,PAID,2023-11-23 22:05:00+0000,661.91
267,612,SHIPPED,2023-05-28 00:55:00+0000,509.49
268,88,PENDING,2024-02-18 00:48:00+0000,1668.00
269,50,CANCELLED,2023-07-31 01:39:00+0000,2134.77
270,744,PENDING,2024-07-15 01:40:00+0000,859.72
271,515,PAID,2024-03-05 04:48:00+0000,3108.57
272,827,CANCELLED,2024-02-03 15:26:00+0000,2785.41
273,245,PENDING,2023-08-17 09:51:00+0000,2819.14
274,466,PENDING,2023-08-26 02:28:00+0000,2002.04
275,184,CANCELLED,2024-07-01 12:11:00+0000,1947.97
276,419,SHIPPED,2024-01-16 00:46:00+0000,3640.16
277,899,PAID,2024-02-17 00:11:00+0000,24.42
278,874,SHIPPED,2023-12-19 13:24:00+0000,3712.18
279,478,PENDING,2024-05-11 18:47:00+0000,3797.93
280,325,PAID,2023-08-04 07:18:00+0000,2373.69
281,656,CANCELLED,2024-01-07 00:10:00+0000,2387.14
282,277,CANCELLED,2023-09-07 08:53:00+0000,1000.78
283,84,SHIPPED,2023-12-09 11:16:00+0000,3167.52
284,169,PAID,2023-09-20 15:59:00+0000,1645.21
285,80,CANCELLED,2024-03-13 22:32:00+0000,781.54
286,957,CANCELLED,2023-09-08 05:26:00+0000,924.26
287,655,CANCELLED,2024-03-28 07:18:00+0000,868.72
288,714,SHIPPED,2024-06-19 03:26:00+0000,3463.30
289,515,PAID,2024-02-22 03:52:00+0000,1983.72
290,470,SHIPPED,2024-02-13 00:02:00+0000,2125.16
291,866,PENDING,2024-01-04 22:34:00+0000,265.78
292,509,CANCELLED,2024-01-08 08:11:00+0000,2401.88
293,118,CANCELLED,2023-06-13 07:35:00+0000,1474.00
294,930,CANCELLED,2023-08-11 10:10:00+0000,1045.89
295,690,CANCELLED,2024-03-19 15:49:00+0000,2085.74
296,248,CANCELLED,2024-08-18 06:18:00+0000,1199.34
297,746,PENDING,2023-06-15 13:58:00+0000,2042.34
298,647,PENDING,2024-10-17 20:41:00+0000,1341.94
299,448,PAID,2023-09-27 16:37:00+0000,5484.14
300,246,PENDING,2024-04-16 20:12:00+0000,817.35
301,282,PENDING,2024-02-26 19:16:00+0000,18.53
302,471,PENDING,2023-12-27 14:09:00+0000,1116.26
303,507,CANCELLED,2023-10-03 03:56:00+0000,2043.23
304,385,SHIPPED,2023-11-07 12:16:00+0000,1684.02
305,496,PENDING,2024-05-02 22:27:00+0000,1174.38
306,549,PAID,2023-10-08 04:32:00+0000,3244.00
307,275,CANCELLED,2023-06-16 03:49:00+0000,1790.34
308,447,CANCELLED,2024-09-30 01:26:00+0000,835.01
309,106,SHIPPED,2024-09-06 15:28:00+0000,4152.32
310,836,PAID,2024-03-14 20:42:00+0000,1772.68
311,581,PENDING,2023-10-31 19:18:00+0000,669.18
312,982,PAID,2024-06-12 12:16:00+0000,1734.86
313,367,PENDING,2023-10-11 18:28:00+0000,984.91
314,327,PENDING,2023-08-01 11:55:00+0000,488.52
315,395,PENDING,2023-06-14 06:32:00+0000,1303.11
316,588,SHIPPED,2024-05-20 02:32:00+0000,1869.87
317,432,CANCELLED,2024-03-30 08:38:00+0000,1299.29
318,292,SHIPPED,2024-02-08 11:57:00+0000,216.92
319,661,SHIPPED,2023-07-11 02:41:00+0000,3362.72
320,506,PAID,2024-02-07 00:55:00+0000,570.57
321,49,PAID,2023-05-10 20:52:00+0000,751.04
322,175,PENDING,2024-02-07 10:49:00+0000,895.18
323,970,PENDING,2024-05-24 22:17:00+0000,1541.90
324,130,CANCELLED,2023-12-10 15:14:00+0000,3552.62
325,232,PENDING,2023-12-30 11:20:00+0000,1867.74
326,996,PAID,2024-03-22 03:26:00+0000,2963.16
327,500,CANCELLED,2023-03-14 01:10:00+0000,1264.44
328,672,SHIPPED,2023-05-04 08:12:00+0000,840.12
329,395,CANCELLED,2023-09-08 07:10:00+0000,2954.25
330,898,PENDING,2023-06-11 09:30:00+0000,1888.10
331,488,PAID,2024-04-19 03:13:00+0000,1908.65
332,155,CANCELLED,2024-08-01 13:21:00+0000,1727.92
333,750,PENDING,2024-04-12 08:39:00+0000,3710.33
334,698,PENDING,2023-11-26 05:46:00+0000,850.20
335,590,SHIPPED,2023-06-09 10:40:00+0000,35.39
336,232,SHIPPED,2024-06-07 15:42:00+0000,3106.71
337,723,SHIPPED,2023-11-02 23:56:00+0000,1533.04
338,874,PENDING,2024-02-26 09:17:00+0000,1766.89
339,683,SHIPPED,2024-03-25 08:11:00+0000,1380.04
340,993,CANCELLED,2024-09-21 15:59:00+0000,228.88
341,113,CANCELLED,2023-09-24 21:26:00+0000,2098.75
342,503,SHIPPED,2023-09-06 11:49:00+0000,1633.81
343,728,CANCELLED,2024-03-01 05:30:00+0000,3337.08
344,32,PAID,2023-07-03 05:43:00+0000,2499.92
345,272,CANCELLED,2024-04-02 09:18:00+0000,2389.23
346,581,PAID,2023-10-28 16:23:00+0000,183.00
347,478,SHIPPED,2023-11-30 14:43:00+0000,1119.18
348,16,SHIPPED,2023-11-12 14:01:00+0000,1845.11
349,6,PAID,2023-11-30 03:20:00+0000,356.52
350,359,CANCELLED,2023-06-05 05:30:00+0000,2983.77
351,956,SHIPPED,2024-03-18 03:40:00+0000,2527.81
352,824,SHIPPED,2024-01-10 06:36:00+0000,570.62
353,313,CANCELLED,2023-03-11 15:26:00+0000,2939.17
354,363,SHIPPED,2023-10-24 21:27:00+0000,1813.29
355,806,CANCELLED,2024-01-15 00:36:00+0000,3709.22
356,827,SHIPPED,2024-08-15 01:39:00+0000,498.41
357,850,CANCELLED,2023-03-16 00:52:00+0000,802.81
358,140,PAID,2024-03-23 01:23:00+0000,870.18
359,118,PAID,2023-04-07 15:34:00+0000,643.31
360,107,CANCELLED,2024-02-02 10:37:00+0000,2437.08
361,880,PAID,2024-01-07 04:32:00+0000,1367.18
362,524,PENDING,2024-10-09 02:44:00+0000,4430.65
363,476,CANCELLED,2023-11-07 15:08:00+0000,554.66
364,12,SHIPPED,2024-09-11 07:26:00+0000,438.11
365,986,PAID,2024-04-02 10:26:00+0000,3375.33
366,672,PAID,2023-05-03 02:59:00+0000,3645.34
367,590,PAID,2023-10-11 01:01:00+0000,2469.29
368,99,PENDING,2023-12-16 23:31:00+0000,4304.38
369,627,SHIPPED,2023-11-18 06:25:00+0000,838.16
370,622,SHIPPED,2023-03-16 01:10:00+0000,1536.36
371,503,PENDING,2023-10-21 16:22:00+0000,845.70
372,645,SHIPPED,2023-09-09 07:55:00+0000,85.81
373,793,PAID,2023-08-08 13:21:00+0000,4355.32
374,821,CANCELLED,2023-07-23 21:58:00+0000,1405.65
375,237,PENDING,2023-11-13 19:47:00+0000,2822.48
376,548,SHIPPED,2023-11-15 19:59:00+0000,2123.65
377,432,CANCELLED,2024-06-10 11:14:00+0000,1798.00
378,75,CANCELLED,2024-09-22 15:44:00+0000,91.42
379,613,CANCELLED,2023-08-15 03:24:00+0000,2057.00
380,490,PAID,2024-06-22 00:07:00+0000,258.75
381,548,PENDING,2023-08-08 11:01:00+0000,1376.88
382,397,CANCELLED,2024-04-17 15:53:00+0000,593.14
383,121,PAID,2024-02-23 20:50:00+0000,1295.45
384,95,PAID,2023-12-20 02:03:00+0000,898.91
385,450,PAID,2023-06-14 12:56:00+0000,1009.32
386,300,CANCELLED,2023-10-05 08:45:00+0000,1700.31
387,731,SHIPPED,2023-10-22 06:23:00+0000,1023.24
388,81,CANCELLED,2024-03-06 13:36:00+0000,3720.35
389,976,CANCELLED,2023-06-10 07:52:00+0000,1539.77
390,508,SHIPPED,2023-10-01 00:14:00+0000,1451.35
391,33,PAID,2023-10-06 20:51:00+0000,131.16
392,776,PAID,2023-06-08 02:51:00+0000,5749.22
393,984,PENDING,2024-08-02 21:26:00+0000,1645.38
394,256,SHIPPED,2024-06-07 20:09:00+0000,2648.19
395,802,PENDING,2023-06-14 03:44:00+0000,2742.74
396,451,PAID,2023-11-17 06:11:00+0000,1503.16
397,419,PENDING,2023-12-10 05:30:00+0000,1188.42
398,452,PENDING,2024-01-23 19:28:00+0000,2060.04
399,239,SHIPPED,2023-11-10 18:14:00+0000,1806.88
400,43,PENDING,2024-05-23 01:25:00+0000,889.44
401,695,PENDING,2023-07-27 07:57:00+0000,359.76
402,80,PAID,2024-02-05 16:38:00+0000,447.89
403,209,SHIPPED,2024-04-30 12:28:00+0000,2035.86
404,622,PAID,2023-09-01 06:40:00+0000,2353.53
405,934,CANCELLED,2023-07-23 15:18:00+0000,3885.05
406,781,PENDING,2023-10-13 21:13:00+0000,766.27
407,622,PAID,2023-10-28 17:44:00+0000,3495.29
408,467,SHIPPED,2024-04-19 14:48:00+0000,1398.40
409,574,PAID,2024-10-11 02:49:00+0000,1625.34
410,796,CANCELLED,2024-08-28 02:47:00+0000,3385.26
411,648,PENDING,2024-02-01 09:36:00+0000,1132.54
412,854,SHIPPED,2024-01-09 15:56:00+0000,2777.80
413,131,CANCELLED,2024-03-31 07:16:00+0000,2504.79
414,759,CANCELLED,2023-10-05 15:28:00+0000,1890.14
415,329,CANCELLED,2023-12-15 20:53:00+0000,4549.26
416,327,SHIPPED,2023-10-26 05:35:00+0000,1898.88
417,589,CANCELLED,2023-09-27 03:00:00+0000,2740.10
418,230,PAID,2024-02-23 12:34:00+0000,976.35
419,29,CANCELLED,2023-08-05 14:45:00+0000,3435.61
420,303,PENDING,2023-06-20 07:46:00+0000,1712.59
421,763,SHIPPED,2023-08-12 13:43:00+0000,699.07
422,914,PAID,2023-11-20 16:25:00+0000,93.45
423,862,PAID,2024-09-03 02:46:00+0000,91.50
424,601,PAID,2023-08-23 16:38:00+0000,1542.84
425,752,CANCELLED,2024-09-04 22:20:00+0000,708.07
426,69,SHIPPED,2024-01-10 04:05:00+0000,1265.14
427,861,PENDING,2023-09-16 22:32:00+0000,3730.98
428,987,SHIPPED,2023-07-20 11:20:00+0000,3575.30
429,714,PENDING,2024-04-04 02:08:00+0000,3046.78
430,576,PENDING,2023-12-23 10:58:00+0000,3352.22
431,275,PAID,2023-10-01 18:51:00+0000,1200.54
432,799,PENDING,2024-03-07 11:50:00+0000,2814.71
433,532,PAID,2023-10-27 01:24:00+0000,3188.58
434,567,CANCELLED,2023-09-18 19:20:00+0000,340.25
435,811,PAID,2024-09-08 01:28:00+0000,407.55
436,35,PENDING,2023-08-06 16:58:00+0000,2472.97
437,761,SHIPPED,2024-05-24 07:09:00+0000,1910.48
438,436,CANCELLED,2024-08-10 19:35:00+0000,2428.48
439,299,SHIPPED,2024-06-03 22:20:00+0000,1874.07
440,930,SHIPPED,2023-10-22 03:12:00+0000,2014.44
441,782,PENDING,2024-04-22 12:54:00+0000,2573.16
442,659,CANCELLED,2024-03-19 17:01:00+0000,977.74
443,608,CANCELLED,2023-10-04 16:58:00+0000,1060.37
444,259,PAID,2023-12-13 04:55:00+0000,3590.90
445,774,CANCELLED,2024-06-25 17:40:00+0000,3236.24
446,131,PAID,2023-09-13 13:00:00+0000,2492.16
447,767,PAID,2023-11-29 19:02:00+0000,2006.31
448,145,CANCELLED,2024-06-30 23:26:00+0000,2510.92
449,216,CANCELLED,2024-03-05 13:56:00+0000,1404.63
450,184,PAID,2024-01-24 19:26:00+0000,1330.17
451,205,SHIPPED,2024-03-14 13:07:00+0000,1627.88
452,644,SHIPPED,2023-08-04 04:03:00+0000,2558.81
453,575,SHIPPED,2023-11-09 03:02:00+0000,1222.67
454,183,SHIPPED,2023-10-15 15:19:00+0000,209.16
455,590,PAID,2023-06-14 23:33:00+0000,2141.96
456,487,CANCELLED,2023-05-28 15:11:00+0000,813.04
457,436,CANCELLED,2024-07-21 05:57:00+0000,1836.36
