id,customer_id,status,order_date,total
256,222,PENDING,2023-04-13 05:14:00+0000,1121.39
257,883,CANCELLED,2023-07-18 04:41:00+0000,3303.49
258,646,SHIPPED,2023-07-29 11:26:00+0000,2347.16
259,216,PAID,2023-02-11 10:30:00+0000,2391.36
260,862,PAID,2023-08-15 05:08:00+0000,4060.47
261,504,SHIPPED,2023-05-26 07:52:00+0000,2528.48
262,546,SHIPPED,2023-04-06 15:18:00+0000,3403.56
263,198,PENDING,2023-01-21 10:28:00+0000,3081.87
264,792,PAID,2023-01-11 16:18:00+0000,608.34
265,61,PENDING,2023-04-03 21:40:00+0000,880.67
266,597,CANCELLED,2023-01-24 00:32:00+0000,1930.95
267,266,PENDING,2023-02-01 16:39:00+0000,3448.77
268,577,PENDING,2023-11-22 03:31:00+0000,101.42
269,524,SHIPPED,2023-02-06 20:17:00+0000,1954.84
270,904,SHIPPED,2023-11-10 01:19:00+0000,2337.08
271,913,PAID,2023-03-05 21:18:00+0000,4925.54
272,447,PENDING,2023-03-18 18:42:00+0000,2569.1
273,780,SHIPPED,2023-10-10 01:52:00+0000,1484.47
274,325,PAID,2023-12-01 05:21:00+0000,2135.6
275,167,PENDING,2024-02-01 08:49:00+0000,4211.74
276,178,CANCELLED,2023-03-30 23:23:00+0000,4603.07
277,654,CANCELLED,2023-03-26 10:05:00+0000,2434.48
278,89,PENDING,2023-01-04 11:10:00+0000,490.92
279,439,PENDING,2023-03-17 20:44:00+0000,3971.42
280,928,PAID,2023-04-20 06:07:00+0000,459.28
281,831,PENDING,2023-01-20 04:26:00+0000,431.52
282,314,CANCELLED,2023-08-19 09:09:00+0000,973.59
283,569,PAID,2023-02-06 11:05:00+0000,405.68
284,977,CANCELLED,2023-09-13 00:57:00+0000,2626.26
285,791,PAID,2023-10-07 05:25:00+0000,329.63
286,442,CANCELLED,2023-08-29 14:40:00+0000,1850.68
287,608,PAID,2023-08-21 11:49:00+0000,2817.21
288,218,PAID,2023-11-29 02:20:00+0000,2143.76
289,55,PAID,2023-01-23 09:59:00+0000,2700.58
290,455,PAID,2024-01-31 22:05:00+0000,1107.72
291,107,CANCELLED,2023-12-27 12:18:00+0000,809.52
292,24,CANCELLED,2023-11-20 05:43:00+0000,721.62
293,134,SHIPPED,2023-01-31 21:32:00+0000,2952.68
294,907,SHIPPED,2023-10-16 07:27:00+0000,1227.32
295,704,PENDING,2023-12-09 21:36:00+0000,1899.87
296,225,PAID,2023-04-18 15:51:00+0000,1022.25
297,802,SHIPPED,2023-03-04 09:58:00+0000,3163.73
298,282,PENDING,2023-04-24 20:38:00+0000,243.86
299,305,CANCELLED,2023-12-27 12:17:00+0000,1452.83
300,605,PENDING,2023-10-05 12:36:00+0000,4054.77
301,692,PENDING,2023-10-23 13:10:00+0000,2206.05
302,738,SHIPPED,2023-02-10 08:07:00+0000,2708.62
303,1000,CANCELLED,2023-07-27 07:41:00+0000,3598.7
304,221,CANCELLED,2023-03-22 03:32:00+0000,1274.52
305,999,SHIPPED,2023-08-13 23:07:00+0000,2104.86
306,167,CANCELLED,2023-09-03 12:23:00+0000,2957.09
307,394,SHIPPED,2023-06-05 15:03:00+0000,3250.0
308,880,PENDING,2023-08-03 15:29:00+0000,196.88
309,659,CANCELLED,2023-12-25 13:19:00+0000,2110.48
310,352,PAID,2023-11-28 02:34:00+0000,1284.73
311,477,PAID,2023-12-06 17:36:00+0000,1885.68
312,23,PAID,2023-05-31 08:19:00+0000,1761.61
313,646,CANCELLED,2023-11-13 10:05:00+0000,1375.96
314,827,PAID,2023-03-27 01:36:00+0000,1298.48
315,706,PENDING,2023-02-06 07:16:00+0000,3433.25
316,69,PENDING,2023-01-19 11:03:00+0000,3947.67
317,984,SHIPPED,2023-07-21 18:35:00+0000,1378.3
318,107,CANCELLED,2023-12-22 23:18:00+0000,3843.77
319,872,PAID,2024-01-08 08:27:00+0000,769.45
320,357,CANCELLED,2023-06-20 11:09:00+0000,997.67
321,636,PENDING,2023-12-01 04:47:00+0000,6305.11
322,388,PENDING,2023-12-06 00:26:00+0000,2001.97
323,573,PAID,2023-09-28 03:15:00+0000,2722.85
324,149,SHIPPED,2023-11-30 05:37:00+0000,3603.64
325,732,CANCELLED,2023-11-17 11:26:00+0000,1552.15
326,875,SHIPPED,2023-02-16 19:09:00+0000,1535.13
327,491,CANCELLED,2023-03-19 22:21:00+0000,2381.8
328,42,SHIPPED,2023-11-04 05:20:00+0000,112.56
329,340,PAID,2023-03-22 16:37:00+0000,4791.8
330,86,PAID,2024-01-25 21:26:00+0000,1159.45
331,256,PENDING,2023-09-25 19:52:00+0000,690.52
332,279,CANCELLED,2023-12-09 07:59:00+0000,1174.09
333,577,PAID,2023-02-11 23:37:00+0000,3548.12
334,910,SHIPPED,2023-04-23 12:02:00+0000,1335.93
335,705,CANCELLED,2023-12-28 12:39:00+0000,2938.74
336,520,PENDING,2023-04-21 09:49:00+0000,1602.46
337,374,CANCELLED,2024-01-13 13:20:00+0000,2305.66
338,453,SHIPPED,2023-05-07 11:09:00+0000,2574.02
339,904,CANCELLED,2024-01-01 10:26:00+0000,2396.76
340,127,PAID,2023-05-09 00:15:00+0000,2294.38
341,182,PAID,2023-04-28 12:29:00+0000,1667.3
342,947,CANCELLED,2023-05-12 15:21:00+0000,819.54
343,409,PAID,2023-01-31 10:33:00+0000,1257.76
344,982,SHIPPED,2024-02-05 07:37:00+0000,3428.45
345,147,PENDING,2023-07-21 08:18:00+0000,2590.1
346,306,PENDING,2023-03-27 17:47:00+0000,3250.68
347,281,PAID,2023-12-25 17:50:00+0000,2356.08
348,684,PAID,2024-01-05 18:40:00+0000,2934.81
349,199,PENDING,2023-01-19 23:46:00+0000,3337.3
350,210,CANCELLED,2023-11-30 02:06:00+0000,1113.81
351,532,SHIPPED,2023-02-07 21:51:00+0000,4545.91
352,14,SHIPPED,2023-06-30 04:37:00+0000,2239.78
353,929,PAID,2023-03-06 19:54:00+0000,857.68
354,16,SHIPPED,2023-04-15 00:06:00+0000,1115.25
355,249,SHIPPED,2023-09-07 13:59:00+0000,913.56
356,130,PAID,2023-04-25 17:07:00+0000,2231.33
357,733,PAID,2023-12-08 16:53:00+0000,3064.9
358,47,PENDING,2023-05-31 09:08:00+0000,3735.0
359,46,PENDING,2023-01-01 02:05:00+0000,3782.8
360,50,CANCELLED,2023-11-25 18:51:00+0000,2987.58
361,279,PENDING,2023-11-25 01:40:00+0000,1201.42
362,618,PAID,2023-09-20 18:41:00+0000,362.94
363,412,CANCELLED,2024-01-18 07:48:00+0000,584.16
364,85,PENDING,2023-07-22 09:10:00+0000,1523.71
365,999,PENDING,2023-03-24 21:54:00+0000,5981.9
366,666,PAID,2023-12-27 23:56:00+0000,4698.96
367,424,PAID,2023-05-06 06:34:00+0000,1537.4
368,9,SHIPPED,2023-05-18 06:35:00+0000,2400.73
369,871,PAID,2023-06-20 22:17:00+0000,1105.14
370,731,PAID,2023-08-10 20:45:00+0000,1438.41
371,243,PENDING,2023-06-16 00:22:00+0000,1928.0
372,130,SHIPPED,2023-09-03 00:25:00+0000,439.31
373,763,PAID,2023-06-03 11:41:00+0000,1953.18
374,461,CANCELLED,2023-03-10 08:28:00+0000,2780.04
375,368,CANCELLED,2023-08-13 23:38:00+0000,519.46
376,223,PAID,2024-01-14 04:22:00+0000,1163.28
377,726,CANCELLED,2023-03-22 20:39:00+0000,697.81
378,49,PAID,2023-04-03 22:52:00+0000,1722.73
379,382,PENDING,2023-11-28 23:08:00+0000,1374.24
380,179,SHIPPED,2023-01-10 16:00:00+0000,912.39
381,627,PAID,2023-11-29 09:27:00+0000,485.88
382,504,CANCELLED,2023-10-06 20:16:00+0000,5028.82
383,417,PENDING,2023-05-31 06:04:00+0000,1566.4
384,153,CANCELLED,2023-06-19 08:41:00+0000,3596.02
385,334,CANCELLED,2023-02-04 20:57:00+0000,3410.64
386,110,PAID,2023-05-15 15:58:00+0000,503.65
387,105,PENDING,2023-02-16 08:37:00+0000,1449.36
388,540,CANCELLED,2023-04-15 22:01:00+0000,1690.44
389,640,SHIPPED,2023-01-06 09:44:00+0000,4886.56
390,327,CANCELLED,2023-10-13 12:32:00+0000,599.06
391,55,PENDING,2023-05-10 08:56:00+0000,342.41
392,845,SHIPPED,2023-07-07 14:59:00+0000,1149.99
393,603,CANCELLED,2023-12-28 14:27:00+0000,1403.74
394,272,PENDING,2023-07-18 22:24:00+0000,672.08
395,638,PAID,2023-05-02 01:39:00+0000,2136.72
396,464,SHIPPED,2023-10-13 21:52:00+0000,8.74
397,86,PENDING,2023-09-27 09:51:00+0000,588.42
398,494,PENDING,2023-12-12 11:14:00+0000,2376.38
399,765,PENDING,2023-08-10 10:36:00+0000,434.51
400,310,SHIPPED,2024-01-29 21:52:00+0000,2102.86
401,883,PAID,2023-11-07 20:56:00+0000,1261.48
402,386,PENDING,2023-10-07 23:29:00+0000,1463.44
403,790,SHIPPED,2023-05-02 07:17:00+0000,3423.51
404,426,PENDING,2023-12-11 15:05:00+0000,1894.74
405,945,CANCELLED,2023-02-21 13:47:00+0000,479.66
406,83,SHIPPED,2023-12-11 19:51:00+0000,2335.55
407,492,PAID,2023-03-17 13:50:00+0000,3514.88
408,328,PAID,2023-07-12 00:24:00+0000,1576.46
409,193,PAID,2023-05-12 14:26:00+0000,2350.64
410,939,PAID,2023-08-18 12:20:00+0000,2428.05
411,643,SHIPPED,2023-05-12 09:38:00+0000,1726.26
412,72,PAID,2023-09-28 20:23:00+0000,1498.95
413,415,PAID,2023-09-01 16:56:00+0000,1664.04
414,847,SHIPPED,2023-08-08 02:15:00+0000,604.17
415,646,CANCELLED,2023-12-24 05:32:00+0000,2146.19
416,79,PENDING,2024-01-28 16:11:00+0000,1872.16
417,259,PENDING,2023-02-25 22:13:00+0000,951.86
418,565,PAID,2023-01-28 16:51:00+0000,2545.39
419,41,CANCELLED,2023-12-09 19:18:00+0000,844.66
420,742,PENDING,2023-07-26 05:49:00+0000,5081.14
421,296,CANCELLED,2024-01-13 03:43:00+0000,4478.02
422,29,PENDING,2023-07-03 02:16:00+0000,156.4
423,645,CANCELLED,2023-08-17 04:20:00+0000,3398.72
424,345,CANCELLED,2023-02-16 22:57:00+0000,998.42
425,664,PENDING,2023-02-13 22:30:00+0000,1835.6
426,247,CANCELLED,2023-09-21 21:59:00+0000,3237.22
427,491,PENDING,2023-08-18 03:17:00+0000,1989.15
428,184,PENDING,2023-11-16 10:21:00+0000,1467.64
429,600,CANCELLED,2023-03-24 21:11:00+0000,2011.37
430,771,SHIPPED,2023-05-15 16:03:00+0000,2005.17
431,85,CANCELLED,2023-11-05 20:37:00+0000,3790.23
432,218,CANCELLED,2023-10-15 04:34:00+0000,95.6
433,341,PAID,2023-10-02 05:08:00+0000,1950.6
434,657,PENDING,2023-01-11 14:11:00+0000,122.25
435,585,CANCELLED,2024-01-01 08:44:00+0000,332.36
436,112,PAID,2023-03-01 00:07:00+0000,3942.82
437,373,SHIPPED,2023-06-04 11:48:00+0000,4238.31
438,881,PAID,2023-08-14 17:09:00+0000,1678.49
439,398,PENDING,2023-07-04 08:33:00+0000,3246.37
440,819,PAID,2023-11-11 01:33:00+0000,463.68
441,731,SHIPPED,2023-12-19 09:30:00+0000,1023.47
442,680,PAID,2023-09-17 23:30:00+0000,993.81
443,868,PENDING,2023-06-16 05:43:00+0000,2298.08
444,276,PAID,2023-06-24 06:50:00+0000,463.68
445,243,PENDING,2023-08-26 14:07:00+0000,4365.64
446,715,SHIPPED,2023-01-07 12:38:00+0000,2610.57
447,281,PENDING,2023-05-02 03:12:00+0000,171.66
448,478,PENDING,2024-01-30 15:24:00+0000,3082.44
449,694,SHIPPED,2023-07-19 18:20:00+0000,1455.7
450,86,CANCELLED,2023-10-31 19:02:00+0000,1808.43
451,868,PENDING,2023-04-18 06:42:00+0000,373.57
452,765,CANCELLED,2023-08-26 03:24:00+0000,744.66
453,304,SHIPPED,2023-09-07 13:21:00+0000,1154.06
454,600,PENDING,2023-02-10 01:05:00+0000,856.38
455,806,CANCELLED,2023-12-10 04:29:00+0000,48.53
456,278,PAID,2023-05-27 21:42:00+0000,415.61
457,902,CANCELLED,2023-09-03 04:52:00+0000,1585.55
458,502,CANCELLED,2023-10-04 03:07:00+0000,3401.58
459,834,CANCELLED,2023-03-13 21:55:00+0000,1893.92
